age,unit,sex,indic_em,geo,year,employment
Y15-24,THS_PER,T,ACT,NO,2020 ,360 
Y15-24,THS_PER,T,ACT,PL,2020 ,1099 
Y15-24,THS_PER,T,ACT,PT,2020 ,331 
Y15-24,THS_PER,T,ACT,RO,2020 ,607 
Y15-24,THS_PER,T,ACT,RS,2020 ,200 
Y15-24,THS_PER,T,ACT,SE,2020 ,602 
Y15-24,THS_PER,T,ACT,SI,2020 ,62 
Y15-24,THS_PER,T,ACT,SK,2020 ,156 
Y15-24,THS_PER,T,ACT,TR,2020 ,4565 
Y15-24,THS_PER,T,ACT,UK,2020 ,: 
Y15-24,THS_PER,T,EMP_LFS,AT,2020 ,454 
Y15-24,THS_PER,T,EMP_LFS,BE,2020 ,313 
Y15-24,THS_PER,T,EMP_LFS,BG,2020 ,115 
Y15-24,THS_PER,T,EMP_LFS,CH,2020 ,525 
Y15-24,THS_PER,T,EMP_LFS,CY,2020 ,29 
Y15-24,THS_PER,T,EMP_LFS,CZ,2020 ,242 
Y15-24,THS_PER,T,EMP_LFS,DE,2020 ,4062 bp
Y15-24,THS_PER,T,EMP_LFS,DK,2020 ,379 
Y15-24,THS_PER,T,EMP_LFS,EA19,2020 ,11494 
Y15-24,THS_PER,T,EMP_LFS,EE,2020 ,42 
Y15-24,THS_PER,T,EMP_LFS,EL,2020 ,144 
Y15-24,THS_PER,T,EMP_LFS,ES,2020 ,884 
Y15-24,THS_PER,T,EMP_LFS,EU15,2020 ,: 
Y15-24,THS_PER,T,EMP_LFS,EU27_2020,2020 ,14553 
Y15-24,THS_PER,T,EMP_LFS,EU28,2020 ,: 
Y15-24,THS_PER,T,EMP_LFS,FI,2020 ,242 
Y15-24,THS_PER,T,EMP_LFS,FR,2020 ,2201 
Y15-24,THS_PER,T,EMP_LFS,FX,2020 ,2165 
Y15-24,THS_PER,T,EMP_LFS,HR,2020 ,113 
Y15-24,THS_PER,T,EMP_LFS,HU,2020 ,271 
Y15-24,THS_PER,T,EMP_LFS,IE,2020 ,233 
Y15-24,THS_PER,T,EMP_LFS,IS,2020 ,26 b
Y15-24,THS_PER,T,EMP_LFS,IT,2020 ,989 
Y15-24,THS_PER,T,EMP_LFS,LT,2020 ,83 
Y15-24,THS_PER,T,EMP_LFS,LU,2020 ,18 
Y15-24,THS_PER,T,EMP_LFS,LV,2020 ,51 
Y15-24,THS_PER,T,EMP_LFS,ME,2020 ,17 
Y15-24,THS_PER,T,EMP_LFS,MK,2020 ,49 
Y15-24,THS_PER,T,EMP_LFS,MT,2020 ,25 
Y15-24,THS_PER,T,EMP_LFS,NL,2020 ,1328 
Y15-24,THS_PER,T,EMP_LFS,NO,2020 ,319 
Y15-24,THS_PER,T,EMP_LFS,PL,2020 ,980 
Y15-24,THS_PER,T,EMP_LFS,PT,2020 ,256 
Y15-24,THS_PER,T,EMP_LFS,RO,2020 ,502 
Y15-24,THS_PER,T,EMP_LFS,RS,2020 ,146 
Y15-24,THS_PER,T,EMP_LFS,SE,2020 ,458 
Y15-24,THS_PER,T,EMP_LFS,SI,2020 ,53 
Y15-24,THS_PER,T,EMP_LFS,SK,2020 ,126 
Y15-24,THS_PER,T,EMP_LFS,TR,2020 ,3419 
Y15-24,THS_PER,T,EMP_LFS,UK,2020 ,: 
Y15-64,PC_POP,F,ACT,AT,2020 ,72.1 
Y15-64,PC_POP,F,ACT,BE,2020 ,64.5 
Y15-64,PC_POP,F,ACT,BG,2020 ,67.6 
Y15-64,PC_POP,F,ACT,CH,2020 ,80.0 
Y15-64,PC_POP,F,ACT,CY,2020 ,69.7 
Y15-64,PC_POP,F,ACT,CZ,2020 ,69.2 
Y15-64,PC_POP,F,ACT,DE,2020 ,75.7 bp
Y15-64,PC_POP,F,ACT,DK,2020 ,76.0 
Y15-64,PC_POP,F,ACT,EA19,2020 ,68.0 
Y15-64,PC_POP,F,ACT,EE,2020 ,75.8 
Y15-64,PC_POP,F,ACT,EL,2020 ,59.3 
Y15-64,PC_POP,F,ACT,ES,2020 ,67.6 
Y15-64,PC_POP,F,ACT,EU15,2020 ,: 
Y15-64,PC_POP,F,ACT,EU27_2020,2020 ,67.6 
Y15-64,PC_POP,F,ACT,EU28,2020 ,: 
Y15-64,PC_POP,F,ACT,FI,2020 ,76.5 
Y15-64,PC_POP,F,ACT,FR,2020 ,67.6 
Y15-64,PC_POP,F,ACT,FX,2020 ,68.0 
Y15-64,PC_POP,F,ACT,HR,2020 ,61.6 
Y15-64,PC_POP,F,ACT,HU,2020 ,65.3 
Y15-64,PC_POP,F,ACT,IE,2020 ,66.2 
Y15-64,PC_POP,F,ACT,IS,2020 ,82.3 b
Y15-64,PC_POP,F,ACT,IT,2020 ,54.7 
Y15-64,PC_POP,F,ACT,LT,2020 ,77.2 
Y15-64,PC_POP,F,ACT,LU,2020 ,68.8 
Y15-64,PC_POP,F,ACT,LV,2020 ,75.8 
Y15-64,PC_POP,F,ACT,ME,2020 ,54.7 
Y15-64,PC_POP,F,ACT,MK,2020 ,54.0 
Y15-64,PC_POP,F,ACT,MT,2020 ,67.7 
Y15-64,PC_POP,F,ACT,NL,2020 ,77.0 
Y15-64,PC_POP,F,ACT,NO,2020 ,75.8 
Y15-64,PC_POP,F,ACT,PL,2020 ,63.6 
Y15-64,PC_POP,F,ACT,PT,2020 ,71.8 
Y15-64,PC_POP,F,ACT,RO,2020 ,59.3 
Y15-64,PC_POP,F,ACT,RS,2020 ,60.8 
Y15-64,PC_POP,F,ACT,SE,2020 ,80.3 
Y15-64,PC_POP,F,ACT,SI,2020 ,71.9 
Y15-64,PC_POP,F,ACT,SK,2020 ,66.4 
Y15-64,PC_POP,F,ACT,TR,2020 ,35.0 
Y15-64,PC_POP,F,ACT,UK,2020 ,: 
Y15-64,PC_POP,F,EMP_LFS,AT,2020 ,68.3 
Y15-64,PC_POP,F,EMP_LFS,BE,2020 ,61.0 
Y15-64,PC_POP,F,EMP_LFS,BG,2020 ,64.3 
Y15-64,PC_POP,F,EMP_LFS,CH,2020 ,75.9 
Y15-64,PC_POP,F,EMP_LFS,CY,2020 ,64.3 
Y15-64,PC_POP,F,EMP_LFS,CZ,2020 ,67.1 
Y15-64,PC_POP,F,EMP_LFS,DE,2020 ,73.2 bp
Y15-64,PC_POP,F,EMP_LFS,DK,2020 ,71.4 
Y15-64,PC_POP,F,EMP_LFS,EA19,2020 ,62.4 
Y15-64,PC_POP,F,EMP_LFS,EE,2020 ,70.5 
Y15-64,PC_POP,F,EMP_LFS,EL,2020 ,47.5 
Y15-64,PC_POP,F,EMP_LFS,ES,2020 ,55.7 
Y15-64,PC_POP,F,EMP_LFS,EU15,2020 ,: 
Y15-64,PC_POP,F,EMP_LFS,EU27_2020,2020 ,62.5 
Y15-64,PC_POP,F,EMP_LFS,EU28,2020 ,: 
Y15-64,PC_POP,F,EMP_LFS,FI,2020 ,70.7 
Y15-64,PC_POP,F,EMP_LFS,FR,2020 ,62.2 
Y15-64,PC_POP,F,EMP_LFS,FX,2020 ,62.7 
Y15-64,PC_POP,F,EMP_LFS,HR,2020 ,56.9 
Y15-64,PC_POP,F,EMP_LFS,HU,2020 ,62.3 
Y15-64,PC_POP,F,EMP_LFS,IE,2020 ,62.4 
Y15-64,PC_POP,F,EMP_LFS,IS,2020 ,77.8 b
Y15-64,PC_POP,F,EMP_LFS,IT,2020 ,49.0 
Y15-64,PC_POP,F,EMP_LFS,LT,2020 ,71.0 
Y15-64,PC_POP,F,EMP_LFS,LU,2020 ,63.9 
Y15-64,PC_POP,F,EMP_LFS,LV,2020 ,70.2 
Y15-64,PC_POP,F,EMP_LFS,ME,2020 ,44.4 
Y15-64,PC_POP,F,EMP_LFS,MK,2020 ,45.3 
Y15-64,PC_POP,F,EMP_LFS,MT,2020 ,64.6 
Y15-64,PC_POP,F,EMP_LFS,NL,2020 ,73.9 
Y15-64,PC_POP,F,EMP_LFS,NO,2020 ,72.7 
Y15-64,PC_POP,F,EMP_LFS,PL,2020 ,61.5 
Y15-64,PC_POP,F,EMP_LFS,PT,2020 ,66.6 
Y15-64,PC_POP,F,EMP_LFS,RO,2020 ,56.5 
Y15-64,PC_POP,F,EMP_LFS,RS,2020 ,54.8 
Y15-64,PC_POP,F,EMP_LFS,SE,2020 ,73.5 
Y15-64,PC_POP,F,EMP_LFS,SI,2020 ,67.8 
Y15-64,PC_POP,F,EMP_LFS,SK,2020 ,61.7 
Y15-64,PC_POP,F,EMP_LFS,TR,2020 ,29.7 
Y15-64,PC_POP,F,EMP_LFS,UK,2020 ,: 
Y15-64,PC_POP,M,ACT,AT,2020 ,81.0 
Y15-64,PC_POP,M,ACT,BE,2020 ,72.6 
Y15-64,PC_POP,M,ACT,BG,2020 ,76.8 
Y15-64,PC_POP,M,ACT,CH,2020 ,88.1 
Y15-64,PC_POP,M,ACT,CY,2020 ,82.3 
Y15-64,PC_POP,M,ACT,CZ,2020 ,83.3 
Y15-64,PC_POP,M,ACT,DE,2020 ,82.7 bp
Y15-64,PC_POP,M,ACT,DK,2020 ,81.8 
Y15-64,PC_POP,M,ACT,EA19,2020 ,77.9 
Y15-64,PC_POP,M,ACT,EE,2020 ,81.8 
Y15-64,PC_POP,M,ACT,EL,2020 ,75.5 
Y15-64,PC_POP,M,ACT,ES,2020 ,76.9 
Y15-64,PC_POP,M,ACT,EU15,2020 ,: 
Y15-64,PC_POP,M,ACT,EU27_2020,2020 ,78.3 
Y15-64,PC_POP,M,ACT,EU28,2020 ,: 
Y15-64,PC_POP,M,ACT,FI,2020 ,80.0 
Y15-64,PC_POP,M,ACT,FR,2020 ,74.5 
Y15-64,PC_POP,M,ACT,FX,2020 ,74.9 
Y15-64,PC_POP,M,ACT,HR,2020 ,72.6 
Y15-64,PC_POP,M,ACT,HU,2020 ,80.3 
Y15-64,PC_POP,M,ACT,IE,2020 ,77.7 
Y15-64,PC_POP,M,ACT,IS,2020 ,87.8 b
Y15-64,PC_POP,M,ACT,IT,2020 ,73.5 
Y15-64,PC_POP,M,ACT,LT,2020 ,79.9 
Y15-64,PC_POP,M,ACT,LU,2020 ,75.4 
Y15-64,PC_POP,M,ACT,LV,2020 ,80.7 
Y15-64,PC_POP,M,ACT,ME,2020 ,68.3 
Y15-64,PC_POP,M,ACT,MK,2020 ,76.7 
Y15-64,PC_POP,M,ACT,MT,2020 ,85.4 
Y15-64,PC_POP,M,ACT,NL,2020 ,84.8 
Y15-64,PC_POP,M,ACT,NO,2020 ,80.4 
Y15-64,PC_POP,M,ACT,PL,2020 ,78.3 
Y15-64,PC_POP,M,ACT,PT,2020 ,76.9 
Y15-64,PC_POP,M,ACT,RO,2020 ,78.7 
Y15-64,PC_POP,M,ACT,RS,2020 ,74.6 
Y15-64,PC_POP,M,ACT,SE,2020 ,84.6 
Y15-64,PC_POP,M,ACT,SI,2020 ,77.1 
Y15-64,PC_POP,M,ACT,SK,2020 ,78.3 
Y15-64,PC_POP,M,ACT,TR,2020 ,74.6 
Y15-64,PC_POP,M,ACT,UK,2020 ,: 
Y15-64,PC_POP,M,EMP_LFS,AT,2020 ,76.5 
Y15-64,PC_POP,M,EMP_LFS,BE,2020 ,68.4 
Y15-64,PC_POP,M,EMP_LFS,BG,2020 ,72.5 
Y15-64,PC_POP,M,EMP_LFS,CH,2020 ,83.9 
Y15-64,PC_POP,M,EMP_LFS,CY,2020 ,75.9 
Y15-64,PC_POP,M,EMP_LFS,CZ,2020 ,81.4 
Y15-64,PC_POP,M,EMP_LFS,DE,2020 ,79.1 bp
Y15-64,PC_POP,M,EMP_LFS,DK,2020 ,77.3 
Y15-64,PC_POP,M,EMP_LFS,EA19,2020 ,71.9 
Y15-64,PC_POP,M,EMP_LFS,EE,2020 ,75.8 
Y15-64,PC_POP,M,EMP_LFS,EL,2020 ,65.2 
Y15-64,PC_POP,M,EMP_LFS,ES,2020 ,66.1 
Y15-64,PC_POP,M,EMP_LFS,EU15,2020 ,: 
Y15-64,PC_POP,M,EMP_LFS,EU27_2020,2020 ,72.9 
Y15-64,PC_POP,M,EMP_LFS,EU28,2020 ,: 
Y15-64,PC_POP,M,EMP_LFS,FI,2020 ,73.4 
Y15-64,PC_POP,M,EMP_LFS,FR,2020 ,68.5 
Y15-64,PC_POP,M,EMP_LFS,FX,2020 ,68.9 
Y15-64,PC_POP,M,EMP_LFS,HR,2020 ,67.1 
Y15-64,PC_POP,M,EMP_LFS,HU,2020 ,77.0 
Y15-64,PC_POP,M,EMP_LFS,IE,2020 ,73.2 
Y15-64,PC_POP,M,EMP_LFS,IS,2020 ,82.6 b
Y15-64,PC_POP,M,EMP_LFS,IT,2020 ,67.2 
Y15-64,PC_POP,M,EMP_LFS,LT,2020 ,72.2 
Y15-64,PC_POP,M,EMP_LFS,LU,2020 ,70.4 
Y15-64,PC_POP,M,EMP_LFS,LV,2020 ,73.1 
Y15-64,PC_POP,M,EMP_LFS,ME,2020 ,56.1 
Y15-64,PC_POP,M,EMP_LFS,MK,2020 ,63.7 
Y15-64,PC_POP,M,EMP_LFS,MT,2020 ,81.7 
Y15-64,PC_POP,M,EMP_LFS,NL,2020 ,81.6 
Y15-64,PC_POP,M,EMP_LFS,NO,2020 ,76.6 
Y15-64,PC_POP,M,EMP_LFS,PL,2020 ,75.9 
Y15-64,PC_POP,M,EMP_LFS,PT,2020 ,71.6 
Y15-64,PC_POP,M,EMP_LFS,RO,2020 ,74.4 
Y15-64,PC_POP,M,EMP_LFS,RS,2020 ,67.8 
Y15-64,PC_POP,M,EMP_LFS,SE,2020 ,77.4 
Y15-64,PC_POP,M,EMP_LFS,SI,2020 ,73.7 
Y15-64,PC_POP,M,EMP_LFS,SK,2020 ,73.3 
Y15-64,PC_POP,M,EMP_LFS,TR,2020 ,65.2 
Y15-64,PC_POP,M,EMP_LFS,UK,2020 ,: 
Y15-64,PC_POP,T,ACT,AT,2020 ,76.6 
Y15-64,PC_POP,T,ACT,BE,2020 ,68.6 
Y15-64,PC_POP,T,ACT,BG,2020 ,72.2 
Y15-64,PC_POP,T,ACT,CH,2020 ,84.1 
Y15-64,PC_POP,T,ACT,CY,2020 ,75.8 
Y15-64,PC_POP,T,ACT,CZ,2020 ,76.4 
Y15-64,PC_POP,T,ACT,DE,2020 ,79.3 bp
Y15-64,PC_POP,T,ACT,DK,2020 ,79.0 
Y15-64,PC_POP,T,ACT,EA19,2020 ,73.0 
Y15-64,PC_POP,T,ACT,EE,2020 ,78.8 
Y15-64,PC_POP,T,ACT,EL,2020 ,67.4 
Y15-64,PC_POP,T,ACT,ES,2020 ,72.2 
Y15-64,PC_POP,T,ACT,EU15,2020 ,: 
Y15-64,PC_POP,T,ACT,EU27_2020,2020 ,72.9 
Y15-64,PC_POP,T,ACT,EU28,2020 ,: 
Y15-64,PC_POP,T,ACT,FI,2020 ,78.3 
Y15-64,PC_POP,T,ACT,FR,2020 ,71.0 
Y15-64,PC_POP,T,ACT,FX,2020 ,71.4 
Y15-64,PC_POP,T,ACT,HR,2020 ,67.1 
Y15-64,PC_POP,T,ACT,HU,2020 ,72.8 
Y15-64,PC_POP,T,ACT,IE,2020 ,71.9 
Y15-64,PC_POP,T,ACT,IS,2020 ,85.1 b
Y15-64,PC_POP,T,ACT,IT,2020 ,64.1 
Y15-64,PC_POP,T,ACT,LT,2020 ,78.5 
Y15-64,PC_POP,T,ACT,LU,2020 ,72.2 
Y15-64,PC_POP,T,ACT,LV,2020 ,78.2 
Y15-64,PC_POP,T,ACT,ME,2020 ,61.5 
Y15-64,PC_POP,T,ACT,MK,2020 ,65.5 
Y15-64,PC_POP,T,ACT,MT,2020 ,77.1 
Y15-64,PC_POP,T,ACT,NL,2020 ,80.9 
Y15-64,PC_POP,T,ACT,NO,2020 ,78.2 
Y15-64,PC_POP,T,ACT,PL,2020 ,71.0 
Y15-64,PC_POP,T,ACT,PT,2020 ,74.3 
Y15-64,PC_POP,T,ACT,RO,2020 ,69.2 
Y15-64,PC_POP,T,ACT,RS,2020 ,67.7 
Y15-64,PC_POP,T,ACT,SE,2020 ,82.5 
Y15-64,PC_POP,T,ACT,SI,2020 ,74.6 
Y15-64,PC_POP,T,ACT,SK,2020 ,72.4 
Y15-64,PC_POP,T,ACT,TR,2020 ,54.9 
Y15-64,PC_POP,T,ACT,UK,2020 ,: 
Y15-64,PC_POP,T,EMP_LFS,AT,2020 ,72.4 
Y15-64,PC_POP,T,EMP_LFS,BE,2020 ,64.7 
Y15-64,PC_POP,T,EMP_LFS,BG,2020 ,68.5 
Y15-64,PC_POP,T,EMP_LFS,CH,2020 ,79.9 
Y15-64,PC_POP,T,EMP_LFS,CY,2020 ,69.9 
Y15-64,PC_POP,T,EMP_LFS,CZ,2020 ,74.4 
Y15-64,PC_POP,T,EMP_LFS,DE,2020 ,76.2 bp
Y15-64,PC_POP,T,EMP_LFS,DK,2020 ,74.4 
Y15-64,PC_POP,T,EMP_LFS,EA19,2020 ,67.2 
Y15-64,PC_POP,T,EMP_LFS,EE,2020 ,73.2 
Y15-64,PC_POP,T,EMP_LFS,EL,2020 ,56.3 
Y15-64,PC_POP,T,EMP_LFS,ES,2020 ,60.9 
Y15-64,PC_POP,T,EMP_LFS,EU15,2020 ,: 
Y15-64,PC_POP,T,EMP_LFS,EU27_2020,2020 ,67.7 
Y15-64,PC_POP,T,EMP_LFS,EU28,2020 ,: 
Y15-64,PC_POP,T,EMP_LFS,FI,2020 ,72.1 
Y15-64,PC_POP,T,EMP_LFS,FR,2020 ,65.3 
Y15-64,PC_POP,T,EMP_LFS,FX,2020 ,65.7 
Y15-64,PC_POP,T,EMP_LFS,HR,2020 ,62.0 
Y15-64,PC_POP,T,EMP_LFS,HU,2020 ,69.7 
Y15-64,PC_POP,T,EMP_LFS,IE,2020 ,67.7 
Y15-64,PC_POP,T,EMP_LFS,IS,2020 ,80.3 b
Y15-64,PC_POP,T,EMP_LFS,IT,2020 ,58.1 
Y15-64,PC_POP,T,EMP_LFS,LT,2020 ,71.6 
Y15-64,PC_POP,T,EMP_LFS,LU,2020 ,67.2 
Y15-64,PC_POP,T,EMP_LFS,LV,2020 ,71.6 
Y15-64,PC_POP,T,EMP_LFS,ME,2020 ,50.3 
Y15-64,PC_POP,T,EMP_LFS,MK,2020 ,54.7 
Y15-64,PC_POP,T,EMP_LFS,MT,2020 ,73.7 
Y15-64,PC_POP,T,EMP_LFS,NL,2020 ,77.8 
Y15-64,PC_POP,T,EMP_LFS,NO,2020 ,74.7 
Y15-64,PC_POP,T,EMP_LFS,PL,2020 ,68.7 
Y15-64,PC_POP,T,EMP_LFS,PT,2020 ,69.0 
Y15-64,PC_POP,T,EMP_LFS,RO,2020 ,65.6 
Y15-64,PC_POP,T,EMP_LFS,RS,2020 ,61.3 
Y15-64,PC_POP,T,EMP_LFS,SE,2020 ,75.5 
Y15-64,PC_POP,T,EMP_LFS,SI,2020 ,70.9 
Y15-64,PC_POP,T,EMP_LFS,SK,2020 ,67.5 
Y15-64,PC_POP,T,EMP_LFS,TR,2020 ,47.5 
Y15-64,PC_POP,T,EMP_LFS,UK,2020 ,: 
Y15-64,THS_PER,F,ACT,AT,2020 ,2105 
Y15-64,THS_PER,F,ACT,BE,2020 ,2352 
Y15-64,THS_PER,F,ACT,BG,2020 ,1476 
Y15-64,THS_PER,F,ACT,CH,2020 ,2238 
Y15-64,THS_PER,F,ACT,CY,2020 ,208 
Y15-64,THS_PER,F,ACT,CZ,2020 ,2315 
Y15-64,THS_PER,F,ACT,DE,2020 ,19926 bp
Y15-64,THS_PER,F,ACT,DK,2020 ,1393 
Y15-64,THS_PER,F,ACT,EA19,2020 ,73836 
Y15-64,THS_PER,F,ACT,EE,2020 ,317 
Y15-64,THS_PER,F,ACT,EL,2020 ,2013 
Y15-64,THS_PER,F,ACT,ES,2020 ,10513 
Y15-64,THS_PER,F,ACT,EU15,2020 ,: 
Y15-64,THS_PER,F,ACT,EU27_2020,2020 ,95520 
Y15-64,THS_PER,F,ACT,EU28,2020 ,: 
Y15-64,THS_PER,F,ACT,FI,2020 ,1285 
Y15-64,THS_PER,F,ACT,FR,2020 ,14056 
Y15-64,THS_PER,F,ACT,FX,2020 ,13705 
Y15-64,THS_PER,F,ACT,HR,2020 ,809 
Y15-64,THS_PER,F,ACT,HU,2020 ,2054 
Y15-64,THS_PER,F,ACT,IE,2020 ,1086 
Y15-64,THS_PER,F,ACT,IS,2020 ,91 b
Y15-64,THS_PER,F,ACT,IT,2020 ,10485 
Y15-64,THS_PER,F,ACT,LT,2020 ,704 
Y15-64,THS_PER,F,ACT,LU,2020 ,146 
Y15-64,THS_PER,F,ACT,LV,2020 ,461 
Y15-64,THS_PER,F,ACT,ME,2020 ,116 
Y15-64,THS_PER,F,ACT,MK,2020 ,381 
Y15-64,THS_PER,F,ACT,MT,2020 ,110 
Y15-64,THS_PER,F,ACT,NL,2020 ,4278 
Y15-64,THS_PER,F,ACT,NO,2020 ,1292 
Y15-64,THS_PER,F,ACT,PL,2020 ,7429 
Y15-64,THS_PER,F,ACT,PT,2020 ,2460 
Y15-64,THS_PER,F,ACT,RO,2020 ,3683 
Y15-64,THS_PER,F,ACT,RS,2020 ,1352 
Y15-64,THS_PER,F,ACT,SE,2020 ,2525 
Y15-64,THS_PER,F,ACT,SI,2020 ,469 
Y15-64,THS_PER,F,ACT,SK,2020 ,1213 
Y15-64,THS_PER,F,ACT,TR,2020 ,9554 
Y15-64,THS_PER,F,ACT,UK,2020 ,: 
Y15-64,THS_PER,F,EMP_LFS,AT,2020 ,1993 
Y15-64,THS_PER,F,EMP_LFS,BE,2020 ,2225 
Y15-64,THS_PER,F,EMP_LFS,BG,2020 ,1405 
Y15-64,THS_PER,F,EMP_LFS,CH,2020 ,2123 
Y15-64,THS_PER,F,EMP_LFS,CY,2020 ,192 
Y15-64,THS_PER,F,EMP_LFS,CZ,2020 ,2245 
Y15-64,THS_PER,F,EMP_LFS,DE,2020 ,19244 bp
Y15-64,THS_PER,F,EMP_LFS,DK,2020 ,1308 
Y15-64,THS_PER,F,EMP_LFS,EA19,2020 ,67748 
Y15-64,THS_PER,F,EMP_LFS,EE,2020 ,295 
Y15-64,THS_PER,F,EMP_LFS,EL,2020 ,1611 
Y15-64,THS_PER,F,EMP_LFS,ES,2020 ,8669 
Y15-64,THS_PER,F,EMP_LFS,EU15,2020 ,: 
Y15-64,THS_PER,F,EMP_LFS,EU27_2020,2020 ,88410 
Y15-64,THS_PER,F,EMP_LFS,EU28,2020 ,: 
Y15-64,THS_PER,F,EMP_LFS,FI,2020 ,1187 
Y15-64,THS_PER,F,EMP_LFS,FR,2020 ,12930 
Y15-64,THS_PER,F,EMP_LFS,FX,2020 ,12637 
Y15-64,THS_PER,F,EMP_LFS,HR,2020 ,747 
Y15-64,THS_PER,F,EMP_LFS,HU,2020 ,1961 
Y15-64,THS_PER,F,EMP_LFS,IE,2020 ,1024 
Y15-64,THS_PER,F,EMP_LFS,IS,2020 ,86 b
Y15-64,THS_PER,F,EMP_LFS,IT,2020 ,9398 
Y15-64,THS_PER,F,EMP_LFS,LT,2020 ,648 
Y15-64,THS_PER,F,EMP_LFS,LU,2020 ,135 
Y15-64,THS_PER,F,EMP_LFS,LV,2020 ,427 
Y15-64,THS_PER,F,EMP_LFS,ME,2020 ,94 
Y15-64,THS_PER,F,EMP_LFS,MK,2020 ,320 
Y15-64,THS_PER,F,EMP_LFS,MT,2020 ,105 
Y15-64,THS_PER,F,EMP_LFS,NL,2020 ,4107 
Y15-64,THS_PER,F,EMP_LFS,NO,2020 ,1237 
Y15-64,THS_PER,F,EMP_LFS,PL,2020 ,7180 
Y15-64,THS_PER,F,EMP_LFS,PT,2020 ,2282 
Y15-64,THS_PER,F,EMP_LFS,RO,2020 ,3504 
Y15-64,THS_PER,F,EMP_LFS,RS,2020 ,1219 
Y15-64,THS_PER,F,EMP_LFS,SE,2020 ,2311 
Y15-64,THS_PER,F,EMP_LFS,SI,2020 ,442 
Y15-64,THS_PER,F,EMP_LFS,SK,2020 ,1127 
Y15-64,THS_PER,F,EMP_LFS,TR,2020 ,8108 
Y15-64,THS_PER,F,EMP_LFS,UK,2020 ,: 
Y15-64,THS_PER,M,ACT,AT,2020 ,2362 
Y15-64,THS_PER,M,ACT,BE,2020 ,2670 
Y15-64,THS_PER,M,ACT,BG,2020 ,1714 
Y15-64,THS_PER,M,ACT,CH,2020 ,2516 
Y15-64,THS_PER,M,ACT,CY,2020 ,231 
Y15-64,THS_PER,M,ACT,CZ,2020 ,2909 
Y15-64,THS_PER,M,ACT,DE,2020 ,22305 bp
Y15-64,THS_PER,M,ACT,DK,2020 ,1528 
Y15-64,THS_PER,M,ACT,EA19,2020 ,84277 
Y15-64,THS_PER,M,ACT,EE,2020 ,341 
Y15-64,THS_PER,M,ACT,EL,2020 ,2514 
Y15-64,THS_PER,M,ACT,ES,2020 ,11961 
Y15-64,THS_PER,M,ACT,EU15,2020 ,: 
Y15-64,THS_PER,M,ACT,EU27_2020,2020 ,110887 
Y15-64,THS_PER,M,ACT,EU28,2020 ,: 
Y15-64,THS_PER,M,ACT,FI,2020 ,1377 
Y15-64,THS_PER,M,ACT,FR,2020 ,14845 
Y15-64,THS_PER,M,ACT,FX,2020 ,14514 
Y15-64,THS_PER,M,ACT,HR,2020 ,955 
Y15-64,THS_PER,M,ACT,HU,2020 ,2518 
Y15-64,THS_PER,M,ACT,IE,2020 ,1253 
Y15-64,THS_PER,M,ACT,IS,2020 ,105 b
Y15-64,THS_PER,M,ACT,IT,2020 ,14035 
Y15-64,THS_PER,M,ACT,LT,2020 ,719 
Y15-64,THS_PER,M,ACT,LU,2020 ,166 
Y15-64,THS_PER,M,ACT,LV,2020 ,469 
Y15-64,THS_PER,M,ACT,ME,2020 ,145 
Y15-64,THS_PER,M,ACT,MK,2020 ,559 
Y15-64,THS_PER,M,ACT,MT,2020 ,157 
Y15-64,THS_PER,M,ACT,NL,2020 ,4752 
Y15-64,THS_PER,M,ACT,NO,2020 ,1437 
Y15-64,THS_PER,M,ACT,PL,2020 ,9154 
Y15-64,THS_PER,M,ACT,PT,2020 ,2444 
Y15-64,THS_PER,M,ACT,RO,2020 ,5040 
Y15-64,THS_PER,M,ACT,RS,2020 ,1658 
Y15-64,THS_PER,M,ACT,SE,2020 ,2791 
Y15-64,THS_PER,M,ACT,SI,2020 ,547 
Y15-64,THS_PER,M,ACT,SK,2020 ,1459 
Y15-64,THS_PER,M,ACT,TR,2020 ,20523 
Y15-64,THS_PER,M,ACT,UK,2020 ,: 
Y15-64,THS_PER,M,EMP_LFS,AT,2020 ,2231 
Y15-64,THS_PER,M,EMP_LFS,BE,2020 ,2515 
Y15-64,THS_PER,M,EMP_LFS,BG,2020 ,1619 
Y15-64,THS_PER,M,EMP_LFS,CH,2020 ,2395 
Y15-64,THS_PER,M,EMP_LFS,CY,2020 ,213 
Y15-64,THS_PER,M,EMP_LFS,CZ,2020 ,2842 
Y15-64,THS_PER,M,EMP_LFS,DE,2020 ,21342 bp
Y15-64,THS_PER,M,EMP_LFS,DK,2020 ,1444 
Y15-64,THS_PER,M,EMP_LFS,EA19,2020 ,77816 
Y15-64,THS_PER,M,EMP_LFS,EE,2020 ,317 
Y15-64,THS_PER,M,EMP_LFS,EL,2020 ,2170 
Y15-64,THS_PER,M,EMP_LFS,ES,2020 ,10288 
Y15-64,THS_PER,M,EMP_LFS,EU15,2020 ,: 
Y15-64,THS_PER,M,EMP_LFS,EU27_2020,2020 ,103208 
Y15-64,THS_PER,M,EMP_LFS,EU28,2020 ,: 
Y15-64,THS_PER,M,EMP_LFS,FI,2020 ,1263 
Y15-64,THS_PER,M,EMP_LFS,FR,2020 ,13633 
Y15-64,THS_PER,M,EMP_LFS,FX,2020 ,13356 
